event_id,voter_id,polling_station_id,event_type,event_timestamp,queue_time_minutes,processing_time_minutes,status
7601,VOTER011459,PS-009,PROCESSING_COMPLETED,2026-01-15T09:13:00,11.01,7.58,COMPLETED
7602,VOTER011463,PS-013,PROCESSING_COMPLETED,2026-01-15T15:14:00,14.06,8.24,COMPLETED
7603,VOTER011464,PS-014,PROCESSING_COMPLETED,2026-01-15T15:10:00,11.98,7.31,COMPLETED
7604,VOTER011468,PS-018,PROCESSING_COMPLETED,2026-01-15T16:49:00,0.2,5.34,COMPLETED
7605,VOTER011469,PS-019,PROCESSING_COMPLETED,2026-01-15T17:00:00,7.69,6.8,COMPLETED
7606,VOTER011471,PS-021,PROCESSING_COMPLETED,2026-01-15T08:39:00,16.36,4.8,COMPLETED
7607,VOTER011475,PS-025,PROCESSING_COMPLETED,2026-01-15T08:51:00,12.73,2.77,COMPLETED
7608,VOTER011477,PS-027,PROCESSING_COMPLETED,2026-01-15T16:47:00,4.76,9.09,COMPLETED
7609,VOTER011478,PS-028,PROCESSING_COMPLETED,2026-01-15T08:14:00,16.64,5.06,COMPLETED
7610,VOTER011479,PS-029,PROCESSING_COMPLETED,2026-01-15T09:40:00,14.35,7.04,COMPLETED
7611,VOTER011480,PS-030,PROCESSING_COMPLETED,2026-01-15T12:02:00,13.18,4.55,COMPLETED
7612,VOTER011481,PS-031,PROCESSING_COMPLETED,2026-01-15T13:52:00,3.78,4.52,COMPLETED
7613,VOTER011483,PS-033,PROCESSING_COMPLETED,2026-01-15T08:08:00,1.41,4.94,COMPLETED
7614,VOTER011484,PS-034,PROCESSING_COMPLETED,2026-01-15T09:10:00,6.72,5.99,COMPLETED
7615,VOTER011485,PS-035,PROCESSING_COMPLETED,2026-01-15T08:36:00,9.94,8.09,COMPLETED
7616,VOTER011489,PS-039,PROCESSING_COMPLETED,2026-01-15T09:02:00,9.31,4.82,COMPLETED
7617,VOTER011491,PS-041,PROCESSING_COMPLETED,2026-01-15T15:20:00,7.18,8.1,COMPLETED
7618,VOTER011492,PS-042,PROCESSING_COMPLETED,2026-01-15T17:17:00,10.73,6.8,COMPLETED
7619,VOTER011493,PS-043,PROCESSING_COMPLETED,2026-01-15T15:27:00,2.62,6.18,COMPLETED
7620,VOTER011494,PS-044,PROCESSING_COMPLETED,2026-01-15T10:36:00,4.67,1.2,COMPLETED
7621,VOTER011495,PS-045,PROCESSING_COMPLETED,2026-01-15T14:05:00,7.94,3.52,COMPLETED
7622,VOTER011498,PS-048,PROCESSING_COMPLETED,2026-01-15T10:54:00,2.9,5.85,COMPLETED
7623,VOTER011499,PS-049,PROCESSING_COMPLETED,2026-01-15T15:46:00,14.06,9.24,COMPLETED
7624,VOTER011500,PS-050,PROCESSING_COMPLETED,2026-01-15T15:18:00,13.78,2.41,COMPLETED
7625,VOTER011501,PS-001,PROCESSING_COMPLETED,2026-01-15T09:13:00,9.06,7.51,COMPLETED
7626,VOTER011502,PS-002,PROCESSING_COMPLETED,2026-01-15T16:37:00,12.86,10.3,COMPLETED
7627,VOTER011504,PS-004,PROCESSING_COMPLETED,2026-01-15T10:40:00,8.9,7.56,COMPLETED
7628,VOTER011505,PS-005,PROCESSING_COMPLETED,2026-01-15T11:19:00,2.95,6.83,COMPLETED
7629,VOTER011507,PS-007,PROCESSING_COMPLETED,2026-01-15T10:27:00,6.74,8.5,COMPLETED
7630,VOTER011508,PS-008,PROCESSING_COMPLETED,2026-01-15T10:48:00,5.33,5.32,COMPLETED
7631,VOTER011509,PS-009,PROCESSING_COMPLETED,2026-01-15T16:04:00,4.07,3.06,COMPLETED
7632,VOTER011510,PS-010,PROCESSING_COMPLETED,2026-01-15T11:28:00,10.8,9.36,COMPLETED
7633,VOTER011511,PS-011,PROCESSING_COMPLETED,2026-01-15T16:22:00,5.71,4.12,COMPLETED
7634,VOTER011512,PS-012,PROCESSING_COMPLETED,2026-01-15T15:07:00,7.52,8.66,COMPLETED
7635,VOTER011515,PS-015,PROCESSING_COMPLETED,2026-01-15T12:52:00,11.4,7.18,COMPLETED
7636,VOTER011516,PS-016,PROCESSING_COMPLETED,2026-01-15T15:32:00,12.84,2.98,COMPLETED
7637,VOTER011518,PS-018,PROCESSING_COMPLETED,2026-01-15T11:16:00,4.3,1.86,COMPLETED
7638,VOTER011519,PS-019,PROCESSING_COMPLETED,2026-01-15T09:37:00,8.68,6.93,COMPLETED
7639,VOTER011520,PS-020,PROCESSING_COMPLETED,2026-01-15T15:34:00,8.84,10.0,COMPLETED
7640,VOTER011521,PS-021,PROCESSING_COMPLETED,2026-01-15T12:57:00,6.85,9.05,COMPLETED
7641,VOTER011522,PS-022,PROCESSING_COMPLETED,2026-01-15T16:47:00,4.49,5.66,COMPLETED
7642,VOTER011524,PS-024,PROCESSING_COMPLETED,2026-01-15T07:04:00,11.15,7.67,COMPLETED
7643,VOTER011525,PS-025,PROCESSING_COMPLETED,2026-01-15T07:49:00,8.9,6.29,COMPLETED
7644,VOTER011526,PS-026,PROCESSING_COMPLETED,2026-01-15T13:25:00,0.32,8.45,COMPLETED
7645,VOTER011527,PS-027,PROCESSING_COMPLETED,2026-01-15T17:15:00,17.44,9.32,COMPLETED
7646,VOTER011529,PS-029,PROCESSING_COMPLETED,2026-01-15T09:12:00,15.45,2.27,COMPLETED
7647,VOTER011530,PS-030,PROCESSING_COMPLETED,2026-01-15T11:11:00,12.49,8.38,COMPLETED
7648,VOTER011531,PS-031,PROCESSING_COMPLETED,2026-01-15T15:17:00,4.12,1.2,COMPLETED
7649,VOTER011533,PS-033,PROCESSING_COMPLETED,2026-01-15T13:43:00,11.8,5.86,COMPLETED
7650,VOTER011535,PS-035,PROCESSING_COMPLETED,2026-01-15T10:37:00,6.17,2.08,COMPLETED
7651,VOTER011536,PS-036,PROCESSING_COMPLETED,2026-01-15T12:27:00,9.89,6.52,COMPLETED
7652,VOTER011538,PS-038,PROCESSING_COMPLETED,2026-01-15T09:35:00,10.08,5.33,COMPLETED
7653,VOTER011540,PS-040,PROCESSING_COMPLETED,2026-01-15T12:24:00,7.73,28.0,COMPLETED
7654,VOTER011541,PS-041,PROCESSING_COMPLETED,2026-01-15T12:06:00,13.06,9.52,COMPLETED
7655,VOTER011542,PS-042,PROCESSING_COMPLETED,2026-01-15T12:54:00,5.36,2.59,COMPLETED
7656,VOTER011543,PS-043,PROCESSING_COMPLETED,2026-01-15T09:12:00,6.05,2.91,COMPLETED
7657,VOTER011545,PS-045,PROCESSING_COMPLETED,2026-01-15T17:13:00,13.65,9.29,COMPLETED
7658,VOTER011548,PS-048,PROCESSING_COMPLETED,2026-01-15T16:00:00,8.47,7.66,COMPLETED
7659,VOTER011550,PS-050,PROCESSING_COMPLETED,2026-01-15T13:10:00,11.62,5.9,COMPLETED
7660,VOTER011551,PS-001,PROCESSING_COMPLETED,2026-01-15T10:38:00,6.84,10.03,COMPLETED
7661,VOTER011552,PS-002,PROCESSING_COMPLETED,2026-01-15T08:12:00,8.38,6.42,COMPLETED
7662,VOTER011553,PS-003,PROCESSING_COMPLETED,2026-01-15T17:05:00,7.25,5.03,COMPLETED
7663,VOTER011554,PS-004,PROCESSING_COMPLETED,2026-01-15T15:37:00,5.58,6.5,COMPLETED
7664,VOTER011555,PS-005,PROCESSING_COMPLETED,2026-01-15T07:47:00,10.13,10.55,COMPLETED
7665,VOTER011560,PS-010,PROCESSING_COMPLETED,2026-01-15T15:37:00,13.92,6.36,COMPLETED
7666,VOTER011561,PS-011,PROCESSING_COMPLETED,2026-01-15T15:27:00,9.3,8.5,COMPLETED
7667,VOTER011562,PS-012,PROCESSING_COMPLETED,2026-01-15T16:23:00,7.45,4.02,COMPLETED
7668,VOTER011563,PS-013,PROCESSING_COMPLETED,2026-01-15T16:20:00,4.56,3.68,COMPLETED
7669,VOTER011564,PS-014,PROCESSING_COMPLETED,2026-01-15T13:38:00,7.4,6.35,COMPLETED
7670,VOTER011565,PS-015,PROCESSING_COMPLETED,2026-01-15T10:34:00,1.73,9.0,COMPLETED
7671,VOTER011566,PS-016,PROCESSING_COMPLETED,2026-01-15T07:46:00,6.82,5.49,COMPLETED
7672,VOTER011567,PS-017,PROCESSING_COMPLETED,2026-01-15T17:20:00,14.87,5.92,COMPLETED
7673,VOTER011568,PS-018,PROCESSING_COMPLETED,2026-01-15T10:17:00,6.03,6.48,COMPLETED
7674,VOTER011569,PS-019,PROCESSING_COMPLETED,2026-01-15T16:25:00,6.27,8.26,COMPLETED
7675,VOTER011570,PS-020,PROCESSING_COMPLETED,2026-01-15T11:45:00,6.46,3.89,COMPLETED
7676,VOTER011571,PS-021,PROCESSING_COMPLETED,2026-01-15T10:28:00,10.66,6.26,COMPLETED
7677,VOTER011572,PS-022,PROCESSING_COMPLETED,2026-01-15T11:44:00,11.49,6.26,COMPLETED
7678,VOTER011574,PS-024,PROCESSING_COMPLETED,2026-01-15T17:35:00,7.21,10.02,COMPLETED
7679,VOTER011575,PS-025,PROCESSING_COMPLETED,2026-01-15T08:54:00,7.91,8.64,COMPLETED
7680,VOTER011576,PS-026,PROCESSING_COMPLETED,2026-01-15T13:21:00,12.06,7.81,COMPLETED
7681,VOTER011577,PS-027,PROCESSING_COMPLETED,2026-01-15T11:47:00,5.53,6.62,COMPLETED
7682,VOTER011578,PS-028,PROCESSING_COMPLETED,2026-01-15T09:15:00,6.1,9.1,COMPLETED
7683,VOTER011579,PS-029,PROCESSING_COMPLETED,2026-01-15T16:52:00,8.64,6.27,COMPLETED
7684,VOTER011581,PS-031,PROCESSING_COMPLETED,2026-01-15T09:45:00,8.47,1.2,COMPLETED
7685,VOTER011582,PS-032,PROCESSING_COMPLETED,2026-01-15T10:35:00,3.1,8.93,COMPLETED
7686,VOTER011583,PS-033,PROCESSING_COMPLETED,2026-01-15T13:57:00,12.18,4.15,COMPLETED
7687,VOTER011586,PS-036,PROCESSING_COMPLETED,2026-01-15T14:04:00,6.2,7.56,COMPLETED
7688,VOTER011587,PS-037,PROCESSING_COMPLETED,2026-01-15T07:13:00,13.66,7.93,COMPLETED
7689,VOTER011588,PS-038,PROCESSING_COMPLETED,2026-01-15T13:56:00,5.75,8.04,COMPLETED
7690,VOTER011589,PS-039,PROCESSING_COMPLETED,2026-01-15T09:22:00,5.8,6.07,COMPLETED
7691,VOTER011591,PS-041,PROCESSING_COMPLETED,2026-01-15T10:36:00,10.65,7.41,COMPLETED
7692,VOTER011592,PS-042,PROCESSING_COMPLETED,2026-01-15T16:29:00,5.47,5.86,COMPLETED
7693,VOTER011594,PS-044,PROCESSING_COMPLETED,2026-01-15T11:15:00,8.27,3.09,COMPLETED
7694,VOTER011595,PS-045,PROCESSING_COMPLETED,2026-01-15T13:58:00,6.06,5.41,COMPLETED
7695,VOTER011596,PS-046,PROCESSING_COMPLETED,2026-01-15T10:22:00,13.55,2.71,COMPLETED
7696,VOTER011598,PS-048,PROCESSING_COMPLETED,2026-01-15T16:41:00,14.22,3.64,COMPLETED
7697,VOTER011600,PS-050,PROCESSING_COMPLETED,2026-01-15T10:50:00,6.55,6.75,COMPLETED
7698,VOTER011601,PS-001,PROCESSING_COMPLETED,2026-01-15T17:03:00,5.33,6.97,COMPLETED
7699,VOTER011603,PS-003,PROCESSING_COMPLETED,2026-01-15T13:41:00,10.86,6.6,COMPLETED
7700,VOTER011604,PS-004,PROCESSING_COMPLETED,2026-01-15T09:37:00,3.78,7.21,COMPLETED
7701,VOTER011605,PS-005,PROCESSING_COMPLETED,2026-01-15T09:46:00,10.3,6.78,COMPLETED
7702,VOTER011606,PS-006,PROCESSING_COMPLETED,2026-01-15T17:19:00,8.17,8.83,COMPLETED
7703,VOTER011607,PS-007,PROCESSING_COMPLETED,2026-01-15T17:31:00,10.96,9.19,COMPLETED
7704,VOTER011608,PS-008,PROCESSING_COMPLETED,2026-01-15T11:52:00,11.11,6.77,COMPLETED
7705,VOTER011610,PS-010,PROCESSING_COMPLETED,2026-01-15T14:57:00,7.0,5.4,COMPLETED
7706,VOTER011611,PS-011,PROCESSING_COMPLETED,2026-01-15T08:52:00,10.14,6.97,COMPLETED
7707,VOTER011612,PS-012,PROCESSING_COMPLETED,2026-01-15T15:23:00,7.02,8.01,COMPLETED
7708,VOTER011613,PS-013,PROCESSING_COMPLETED,2026-01-15T13:53:00,13.8,1.97,COMPLETED
7709,VOTER011614,PS-014,PROCESSING_COMPLETED,2026-01-15T13:50:00,9.74,6.42,COMPLETED
7710,VOTER011615,PS-015,PROCESSING_COMPLETED,2026-01-15T08:22:00,2.06,8.58,COMPLETED
7711,VOTER011616,PS-016,PROCESSING_COMPLETED,2026-01-15T16:44:00,0.2,7.07,COMPLETED
7712,VOTER011617,PS-017,PROCESSING_COMPLETED,2026-01-15T17:10:00,2.85,3.15,COMPLETED
7713,VOTER011619,PS-019,PROCESSING_COMPLETED,2026-01-15T13:06:00,10.83,9.33,COMPLETED
7714,VOTER011622,PS-022,PROCESSING_COMPLETED,2026-01-15T12:24:00,6.04,3.7,COMPLETED
7715,VOTER011624,PS-024,PROCESSING_COMPLETED,2026-01-15T17:17:00,8.7,5.73,COMPLETED
7716,VOTER011626,PS-026,PROCESSING_COMPLETED,2026-01-15T14:45:00,8.2,9.59,COMPLETED
7717,VOTER011628,PS-028,PROCESSING_COMPLETED,2026-01-15T17:01:00,4.71,3.79,COMPLETED
7718,VOTER011629,PS-029,PROCESSING_COMPLETED,2026-01-15T07:44:00,9.02,6.84,COMPLETED
7719,VOTER011631,PS-031,PROCESSING_COMPLETED,2026-01-15T17:55:00,4.02,3.25,COMPLETED
7720,VOTER011632,PS-032,PROCESSING_COMPLETED,2026-01-15T13:32:00,2.85,5.44,COMPLETED
7721,VOTER011633,PS-033,PROCESSING_COMPLETED,2026-01-15T15:35:00,15.62,4.34,COMPLETED
7722,VOTER011634,PS-034,PROCESSING_COMPLETED,2026-01-15T07:56:00,4.34,9.09,COMPLETED
7723,VOTER011635,PS-035,PROCESSING_COMPLETED,2026-01-15T17:05:00,5.55,6.5,COMPLETED
7724,VOTER011636,PS-036,PROCESSING_COMPLETED,2026-01-15T10:33:00,5.86,5.55,COMPLETED
7725,VOTER011638,PS-038,PROCESSING_COMPLETED,2026-01-15T13:28:00,11.13,4.0,COMPLETED
7726,VOTER011640,PS-040,PROCESSING_COMPLETED,2026-01-15T17:31:00,7.25,5.03,COMPLETED
7727,VOTER011643,PS-043,PROCESSING_COMPLETED,2026-01-15T07:59:00,4.99,4.7,COMPLETED
7728,VOTER011649,PS-049,PROCESSING_COMPLETED,2026-01-15T11:12:00,13.89,8.78,COMPLETED
7729,VOTER011650,PS-050,PROCESSING_COMPLETED,2026-01-15T17:40:00,0.2,8.52,COMPLETED
7730,VOTER011652,PS-002,PROCESSING_COMPLETED,2026-01-15T10:56:00,14.02,8.46,COMPLETED
7731,VOTER011653,PS-003,PROCESSING_COMPLETED,2026-01-15T17:46:00,4.56,6.94,COMPLETED
7732,VOTER011656,PS-006,PROCESSING_COMPLETED,2026-01-15T10:28:00,3.62,8.88,COMPLETED
7733,VOTER011657,PS-007,PROCESSING_COMPLETED,2026-01-15T10:02:00,13.19,6.36,COMPLETED
7734,VOTER011658,PS-008,PROCESSING_COMPLETED,2026-01-15T13:39:00,12.55,6.7,COMPLETED
7735,VOTER011660,PS-010,PROCESSING_COMPLETED,2026-01-15T13:12:00,10.03,3.84,COMPLETED
7736,VOTER011661,PS-011,PROCESSING_COMPLETED,2026-01-15T17:45:00,5.55,5.86,COMPLETED
7737,VOTER011663,PS-013,PROCESSING_COMPLETED,2026-01-15T13:25:00,15.16,5.04,COMPLETED
7738,VOTER011664,PS-014,PROCESSING_COMPLETED,2026-01-15T09:25:00,7.97,7.27,COMPLETED
7739,VOTER011667,PS-017,PROCESSING_COMPLETED,2026-01-15T13:58:00,13.55,3.56,COMPLETED
7740,VOTER011669,PS-019,PROCESSING_COMPLETED,2026-01-15T10:12:00,6.4,4.19,COMPLETED
7741,VOTER011670,PS-020,PROCESSING_COMPLETED,2026-01-15T09:38:00,6.9,5.55,COMPLETED
7742,VOTER011672,PS-022,PROCESSING_COMPLETED,2026-01-15T12:31:00,11.9,4.98,COMPLETED
7743,VOTER011673,PS-023,PROCESSING_COMPLETED,2026-01-15T17:43:00,13.27,6.7,COMPLETED
7744,VOTER011675,PS-025,PROCESSING_COMPLETED,2026-01-15T16:33:00,7.49,5.92,COMPLETED
7745,VOTER011676,PS-026,PROCESSING_COMPLETED,2026-01-15T09:53:00,9.23,9.18,COMPLETED
7746,VOTER011677,PS-027,PROCESSING_COMPLETED,2026-01-15T10:36:00,14.7,4.98,COMPLETED
7747,VOTER011678,PS-028,PROCESSING_COMPLETED,2026-01-15T07:18:00,4.08,8.87,COMPLETED
7748,VOTER011679,PS-029,PROCESSING_COMPLETED,2026-01-15T12:47:00,6.85,7.9,COMPLETED
7749,VOTER011680,PS-030,PROCESSING_COMPLETED,2026-01-15T12:21:00,8.56,7.72,COMPLETED
7750,VOTER011681,PS-031,PROCESSING_COMPLETED,2026-01-15T15:12:00,8.23,9.13,COMPLETED
7751,VOTER011684,PS-034,PROCESSING_COMPLETED,2026-01-15T12:07:00,5.48,7.72,COMPLETED
7752,VOTER011690,PS-040,PROCESSING_COMPLETED,2026-01-15T07:11:00,8.75,9.02,COMPLETED
7753,VOTER011691,PS-041,PROCESSING_COMPLETED,2026-01-15T12:30:00,11.59,7.63,COMPLETED
7754,VOTER011693,PS-043,PROCESSING_COMPLETED,2026-01-15T10:04:00,10.79,10.85,COMPLETED
7755,VOTER011694,PS-044,PROCESSING_COMPLETED,2026-01-15T14:43:00,14.92,1.2,COMPLETED
7756,VOTER011695,PS-045,PROCESSING_COMPLETED,2026-01-15T09:08:00,8.19,4.09,COMPLETED
7757,VOTER011696,PS-046,PROCESSING_COMPLETED,2026-01-15T15:15:00,9.89,6.26,COMPLETED
7758,VOTER011697,PS-047,PROCESSING_COMPLETED,2026-01-15T16:54:00,6.96,8.0,COMPLETED
7759,VOTER011698,PS-048,PROCESSING_COMPLETED,2026-01-15T08:40:00,9.11,6.61,COMPLETED
7760,VOTER011699,PS-049,PROCESSING_COMPLETED,2026-01-15T08:11:00,14.96,7.21,COMPLETED
7761,VOTER011701,PS-001,PROCESSING_COMPLETED,2026-01-15T09:06:00,10.81,9.75,COMPLETED
7762,VOTER011702,PS-002,PROCESSING_COMPLETED,2026-01-15T17:05:00,10.12,4.3,COMPLETED
7763,VOTER011703,PS-003,PROCESSING_COMPLETED,2026-01-15T07:37:00,7.51,2.8,COMPLETED
7764,VOTER011704,PS-004,PROCESSING_COMPLETED,2026-01-15T09:15:00,3.38,5.1,COMPLETED
7765,VOTER011705,PS-005,PROCESSING_COMPLETED,2026-01-15T08:18:00,6.05,5.72,COMPLETED
7766,VOTER011706,PS-006,PROCESSING_COMPLETED,2026-01-15T08:19:00,13.62,4.85,COMPLETED
7767,VOTER011707,PS-007,PROCESSING_COMPLETED,2026-01-15T08:01:00,9.36,6.34,COMPLETED
7768,VOTER011708,PS-008,PROCESSING_COMPLETED,2026-01-15T11:52:00,5.65,1.45,COMPLETED
7769,VOTER011710,PS-010,PROCESSING_COMPLETED,2026-01-15T09:51:00,3.01,9.86,COMPLETED
7770,VOTER011712,PS-012,PROCESSING_COMPLETED,2026-01-15T17:07:00,11.15,6.46,COMPLETED
7771,VOTER011714,PS-014,PROCESSING_COMPLETED,2026-01-15T14:04:00,14.88,5.74,COMPLETED
7772,VOTER011715,PS-015,PROCESSING_COMPLETED,2026-01-15T11:33:00,12.23,1.2,COMPLETED
7773,VOTER011717,PS-017,PROCESSING_COMPLETED,2026-01-15T11:58:00,13.73,2.93,COMPLETED
7774,VOTER011719,PS-019,PROCESSING_COMPLETED,2026-01-15T09:14:00,9.96,10.95,COMPLETED
7775,VOTER011720,PS-020,PROCESSING_COMPLETED,2026-01-15T17:51:00,8.84,8.11,COMPLETED
7776,VOTER011721,PS-021,PROCESSING_COMPLETED,2026-01-15T09:44:00,3.9,8.02,COMPLETED
7777,VOTER011722,PS-022,PROCESSING_COMPLETED,2026-01-15T15:21:00,5.65,7.34,COMPLETED
7778,VOTER011723,PS-023,PROCESSING_COMPLETED,2026-01-15T08:33:00,13.02,4.65,COMPLETED
7779,VOTER011725,PS-025,PROCESSING_COMPLETED,2026-01-15T17:12:00,10.76,6.29,COMPLETED
7780,VOTER011726,PS-026,PROCESSING_COMPLETED,2026-01-15T14:49:00,7.24,5.8,COMPLETED
7781,VOTER011727,PS-027,PROCESSING_COMPLETED,2026-01-15T09:48:00,2.22,4.81,COMPLETED
7782,VOTER011728,PS-028,PROCESSING_COMPLETED,2026-01-15T08:35:00,12.27,0.35,COMPLETED
7783,VOTER011729,PS-029,PROCESSING_COMPLETED,2026-01-15T07:59:00,7.9,3.36,COMPLETED
7784,VOTER011730,PS-030,PROCESSING_COMPLETED,2026-01-15T08:33:00,9.92,8.81,COMPLETED
7785,VOTER011731,PS-031,PROCESSING_COMPLETED,2026-01-15T08:28:00,7.4,5.57,COMPLETED
7786,VOTER011732,PS-032,PROCESSING_COMPLETED,2026-01-15T15:27:00,11.14,5.95,COMPLETED
7787,VOTER011733,PS-033,PROCESSING_COMPLETED,2026-01-15T16:09:00,16.5,6.73,COMPLETED
7788,VOTER011734,PS-034,PROCESSING_COMPLETED,2026-01-15T14:48:00,8.92,4.33,COMPLETED
7789,VOTER011736,PS-036,PROCESSING_COMPLETED,2026-01-15T16:34:00,10.43,6.78,COMPLETED
7790,VOTER011737,PS-037,PROCESSING_COMPLETED,2026-01-15T09:17:00,14.56,4.61,COMPLETED
7791,VOTER011739,PS-039,PROCESSING_COMPLETED,2026-01-15T13:24:00,3.87,4.93,COMPLETED
7792,VOTER011741,PS-041,PROCESSING_COMPLETED,2026-01-15T09:01:00,10.31,1.2,COMPLETED
7793,VOTER011742,PS-042,PROCESSING_COMPLETED,2026-01-15T16:46:00,3.27,3.87,COMPLETED
7794,VOTER011743,PS-043,PROCESSING_COMPLETED,2026-01-15T07:00:00,13.98,8.68,COMPLETED
7795,VOTER011746,PS-046,PROCESSING_COMPLETED,2026-01-15T08:42:00,9.06,6.72,COMPLETED
7796,VOTER011747,PS-047,PROCESSING_COMPLETED,2026-01-15T13:59:00,12.94,4.85,COMPLETED
7797,VOTER011749,PS-049,PROCESSING_COMPLETED,2026-01-15T08:01:00,6.08,11.72,COMPLETED
7798,VOTER011750,PS-050,PROCESSING_COMPLETED,2026-01-15T11:34:00,6.89,5.73,COMPLETED
7799,VOTER011751,PS-001,PROCESSING_COMPLETED,2026-01-15T17:45:00,15.24,5.81,COMPLETED
7800,VOTER011753,PS-003,PROCESSING_COMPLETED,2026-01-15T12:02:00,5.31,9.41,COMPLETED
7801,VOTER011756,PS-006,PROCESSING_COMPLETED,2026-01-15T07:59:00,1.08,6.29,COMPLETED
7802,VOTER011759,PS-009,PROCESSING_COMPLETED,2026-01-15T09:45:00,5.25,7.21,COMPLETED
7803,VOTER011761,PS-011,PROCESSING_COMPLETED,2026-01-15T16:14:00,8.23,6.12,COMPLETED
7804,VOTER011767,PS-017,PROCESSING_COMPLETED,2026-01-15T13:13:00,5.66,5.53,COMPLETED
7805,VOTER011768,PS-018,PROCESSING_COMPLETED,2026-01-15T15:40:00,9.23,6.13,COMPLETED
7806,VOTER011770,PS-020,PROCESSING_COMPLETED,2026-01-15T08:29:00,2.61,7.53,COMPLETED
7807,VOTER011771,PS-021,PROCESSING_COMPLETED,2026-01-15T15:18:00,11.74,5.67,COMPLETED
7808,VOTER011773,PS-023,PROCESSING_COMPLETED,2026-01-15T13:52:00,2.05,8.38,COMPLETED
7809,VOTER011774,PS-024,PROCESSING_COMPLETED,2026-01-15T11:03:00,12.16,5.06,COMPLETED
7810,VOTER011777,PS-027,PROCESSING_COMPLETED,2026-01-15T15:55:00,4.04,6.75,COMPLETED
7811,VOTER011778,PS-028,PROCESSING_COMPLETED,2026-01-15T12:20:00,9.19,9.51,COMPLETED
7812,VOTER011779,PS-029,PROCESSING_COMPLETED,2026-01-15T10:49:00,12.97,6.18,COMPLETED
7813,VOTER011780,PS-030,PROCESSING_COMPLETED,2026-01-15T08:14:00,15.04,9.5,COMPLETED
7814,VOTER011782,PS-032,PROCESSING_COMPLETED,2026-01-15T12:33:00,14.32,5.46,COMPLETED
7815,VOTER011783,PS-033,PROCESSING_COMPLETED,2026-01-15T10:26:00,8.17,4.42,COMPLETED
7816,VOTER011784,PS-034,PROCESSING_COMPLETED,2026-01-15T15:20:00,8.23,9.03,COMPLETED
7817,VOTER011785,PS-035,PROCESSING_COMPLETED,2026-01-15T16:24:00,8.53,8.21,COMPLETED
7818,VOTER011786,PS-036,PROCESSING_COMPLETED,2026-01-15T13:24:00,11.43,3.22,COMPLETED
7819,VOTER011787,PS-037,PROCESSING_COMPLETED,2026-01-15T09:10:00,12.1,8.22,COMPLETED
7820,VOTER011788,PS-038,PROCESSING_COMPLETED,2026-01-15T08:29:00,4.61,2.32,COMPLETED
7821,VOTER011789,PS-039,PROCESSING_COMPLETED,2026-01-15T17:07:00,7.8,8.97,COMPLETED
7822,VOTER011790,PS-040,PROCESSING_COMPLETED,2026-01-15T15:41:00,10.55,8.62,COMPLETED
7823,VOTER011792,PS-042,PROCESSING_COMPLETED,2026-01-15T08:03:00,8.82,3.07,COMPLETED
7824,VOTER011793,PS-043,PROCESSING_COMPLETED,2026-01-15T11:14:00,6.95,5.22,COMPLETED
7825,VOTER011798,PS-048,PROCESSING_COMPLETED,2026-01-15T15:54:00,6.82,6.67,COMPLETED
7826,VOTER011799,PS-049,PROCESSING_COMPLETED,2026-01-15T15:46:00,10.53,5.25,COMPLETED
7827,VOTER011800,PS-050,PROCESSING_COMPLETED,2026-01-15T08:48:00,1.95,5.42,COMPLETED
7828,VOTER011802,PS-002,PROCESSING_COMPLETED,2026-01-15T13:58:00,11.52,4.41,COMPLETED
7829,VOTER011803,PS-003,PROCESSING_COMPLETED,2026-01-15T10:44:00,11.85,1.43,COMPLETED
7830,VOTER011804,PS-004,PROCESSING_COMPLETED,2026-01-15T14:13:00,8.27,3.55,COMPLETED
7831,VOTER011806,PS-006,PROCESSING_COMPLETED,2026-01-15T15:18:00,3.79,5.24,COMPLETED
7832,VOTER011807,PS-007,PROCESSING_COMPLETED,2026-01-15T17:40:00,6.21,7.36,COMPLETED
7833,VOTER011808,PS-008,PROCESSING_COMPLETED,2026-01-15T08:15:00,4.32,6.76,COMPLETED
7834,VOTER011809,PS-009,PROCESSING_COMPLETED,2026-01-15T09:46:00,4.78,5.9,COMPLETED
7835,VOTER011812,PS-012,PROCESSING_COMPLETED,2026-01-15T10:41:00,7.04,6.36,COMPLETED
7836,VOTER011813,PS-013,PROCESSING_COMPLETED,2026-01-15T08:41:00,5.08,3.93,COMPLETED
7837,VOTER011814,PS-014,PROCESSING_COMPLETED,2026-01-15T11:16:00,8.21,2.12,COMPLETED
7838,VOTER011815,PS-015,PROCESSING_COMPLETED,2026-01-15T12:51:00,8.57,7.65,COMPLETED
7839,VOTER011816,PS-016,PROCESSING_COMPLETED,2026-01-15T16:15:00,8.73,5.08,COMPLETED
7840,VOTER011822,PS-022,PROCESSING_COMPLETED,2026-01-15T09:56:00,8.79,3.4,COMPLETED
7841,VOTER011823,PS-023,PROCESSING_COMPLETED,2026-01-15T12:33:00,5.68,9.08,COMPLETED
7842,VOTER011824,PS-024,PROCESSING_COMPLETED,2026-01-15T11:08:00,7.7,2.64,COMPLETED
7843,VOTER011826,PS-026,PROCESSING_COMPLETED,2026-01-15T14:34:00,15.75,8.45,COMPLETED
7844,VOTER011827,PS-027,PROCESSING_COMPLETED,2026-01-15T09:21:00,10.37,11.62,COMPLETED
